id,text,letter_sound_correspondences,usage_count,word_type,spelling_consistency,root_word_id,root_word_text
275,libro,"[{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":768},{""sounds"":[""r""],""id"":12,""letters"":[""r""],""usageCount"":536},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500}]",5,NOUN,PERFECT,,
276,itong,"[{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":2652}]",25,,,227.0,ito
277,gustong-gusto,"[{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":411},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":2652},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":411},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500}]",3,,,,
278,nasa,"[{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438}]",24,,PERFECT,,
279,oras,"[{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500},{""sounds"":[""r""],""id"":12,""letters"":[""r""],""usageCount"":536},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248}]",16,NOUN,PERFECT,,
280,lutuan,"[{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",1,NOUN,PERFECT,,
281,kapag,"[{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""ɑː""],""id"":27,""letters"":[""a""],""usageCount"":1299},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":411}]",17,,,,
282,ibalik,"[{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":768},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":1467},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343}]",2,VERB,,,
283,binalik,"[{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":768},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":1467},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343}]",1,VERB,,282.0,ibalik
284,upuan,"[{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",2,NOUN,PERFECT,,
285,tabi,"[{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":768},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":1467}]",5,,PERFECT,,
286,pong,"[{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":2652}]",11,,,,
287,buwan,"[{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":768},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""w""],""id"":19,""letters"":[""w""],""usageCount"":278},{""sounds"":[""ɑː""],""id"":27,""letters"":[""a""],""usageCount"":1299},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",27,NOUN,,,
288,kilalang,"[{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":2652}]",1,ADJECTIVE,PHONEMIC,,
289,bagong,"[{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":768},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":411},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":2652}]",12,ADJECTIVE,,,
290,gumagamit,"[{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":411},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":411},{""sounds"":[""ɑː""],""id"":27,""letters"":[""a""],""usageCount"":1299},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522}]",2,VERB,,,
291,dalawang,"[{""sounds"":[""d""],""id"":15,""letters"":[""d""],""usageCount"":464},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""w""],""id"":19,""letters"":[""w""],""usageCount"":278},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":2652}]",19,NUMBER,,30.0,dalawa
292,titira,"[{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":1467},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""r""],""id"":12,""letters"":[""r""],""usageCount"":536},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438}]",1,VERB,PERFECT,,
293,gawin,"[{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":411},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""w""],""id"":19,""letters"":[""w""],""usageCount"":278},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":1467},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",8,VERB,,,
294,tumakbo,"[{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":768},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500}]",19,VERB,PERFECT,,
295,tumatakbo,"[{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":768},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500}]",1,VERB,PERFECT,294.0,tumakbo
296,upang,"[{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":2652}]",51,,,,
297,makipagkita,"[{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":411},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":1467},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438}]",6,VERB,PERFECT,,
298,kambing,"[{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":768},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":1467},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":2652}]",4,NOUN,,,
299,tupa,"[{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438}]",3,NOUN,PERFECT,,
300,siyamnapu,"[{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438}]",0,NUMBER,,,
301,siyamnapu't,"[{""sounds"":[""ʃ""],""id"":24,""letters"":[""s"",""i"",""y""],""usageCount"":173},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522}]",0,,PHONEMIC,300.0,siyamnapu
302,papalayo,"[{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""j""],""id"":3,""letters"":[""y""],""usageCount"":1232},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500}]",5,ADVERB,PERFECT,,
303,asno,"[{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500}]",2,NOUN,,,
304,mabilis,"[{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""b""],""id"":4,""letters"":[""b""],""usageCount"":768},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":1467},{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248}]",19,ADJECTIVE,PERFECT,,
305,maghatid,"[{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":411},{""sounds"":[""h""],""id"":13,""letters"":[""h""],""usageCount"":383},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":1467},{""sounds"":[""d""],""id"":15,""letters"":[""d""],""usageCount"":464}]",0,VERB,PERFECT,,
306,naghahatid,"[{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":411},{""sounds"":[""h""],""id"":13,""letters"":[""h""],""usageCount"":383},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""h""],""id"":13,""letters"":[""h""],""usageCount"":383},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":1467},{""sounds"":[""d""],""id"":15,""letters"":[""d""],""usageCount"":464}]",1,VERB,PERFECT,305.0,maghatid
307,magmaneho,"[{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":411},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ɛ""],""id"":21,""letters"":[""e""],""usageCount"":131},{""sounds"":[""h""],""id"":13,""letters"":[""h""],""usageCount"":383},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500}]",1,VERB,PERFECT,,
308,sasakyan,"[{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""j""],""id"":3,""letters"":[""y""],""usageCount"":1232},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",6,NOUN,PERFECT,,
309,sasakyang,"[{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""j""],""id"":3,""letters"":[""y""],""usageCount"":1232},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ŋ""],""id"":23,""letters"":[""n"",""g""],""usageCount"":2652}]",18,NOUN,PHONEMIC,308.0,sasakyan
310,magtinda,"[{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":411},{""sounds"":[""t""],""id"":7,""letters"":[""t""],""usageCount"":1522},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""d""],""id"":15,""letters"":[""d""],""usageCount"":464},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438}]",1,VERB,PERFECT,,
311,lakarin,"[{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""r""],""id"":12,""letters"":[""r""],""usageCount"":536},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",1,VERB,PERFECT,,
312,kumain,"[{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",6,VERB,PERFECT,,
313,kahon,"[{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""h""],""id"":13,""letters"":[""h""],""usageCount"":383},{""sounds"":[""ɔ""],""id"":9,""letters"":[""o""],""usageCount"":1500},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",3,NOUN,,,
314,kalawakan,"[{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""w""],""id"":19,""letters"":[""w""],""usageCount"":278},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973}]",28,NOUN,,,
315,mula,"[{""sounds"":[""m""],""id"":18,""letters"":[""m""],""usageCount"":880},{""sounds"":[""u""],""id"":11,""letters"":[""u""],""usageCount"":676},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438}]",34,PREPOSITION,,,
316,nais,"[{""sounds"":[""n""],""id"":5,""letters"":[""n""],""usageCount"":2973},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""ɪ""],""id"":14,""letters"":[""i""],""usageCount"":1804},{""sounds"":[""s""],""id"":6,""letters"":[""s""],""usageCount"":2248}]",11,NOUN,PERFECT,,
317,paglaki,"[{""sounds"":[""p""],""id"":10,""letters"":[""p""],""usageCount"":844},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""g""],""id"":20,""letters"":[""g""],""usageCount"":411},{""sounds"":[""l""],""id"":16,""letters"":[""l""],""usageCount"":997},{""sounds"":[""ɑ""],""id"":1,""letters"":[""a""],""usageCount"":16438},{""sounds"":[""k""],""id"":17,""letters"":[""k""],""usageCount"":1343},{""sounds"":[""iː""],""id"":8,""letters"":[""i""],""usageCount"":1467}]",1,NOUN,PERFECT,,
